date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-07-27 17:24:00,BarackObama,,393,1071,4550,"Thanks to #Obamacare, millions of Americans have gained the coverage they need. Say you're proud. http://ofa.bo/2aqDjBj",,,#Obamacare,758352251165388800,https://twitter.com/BarackObama/status/758352251165388800
2016-07-27 15:38:22,BarackObama,,730,5243,16819,"Six years later, and Republican leaders still have no credible #Obamacare alternative.pic.twitter.com/Y6yMqo4bEe",,,#Obamacare,758325664541925376,https://twitter.com/BarackObama/status/758325664541925376
2016-07-26 20:33:08,BarackObama,,329,672,3616,It's the mark of the movement—wear it proud. Get yours today: http://ofa.bo/2auZdmy pic.twitter.com/WkXpfoMdMm,,,,758037460282515456,https://twitter.com/BarackObama/status/758037460282515456
2016-07-26 19:45:59,BarackObama,,706,5725,15332,Judge Garland is a well qualified nominee. Senate leaders' refusal to even give him a hearing is unacceptable.pic.twitter.com/So0px3M6pr,,,,758025591618539520,https://twitter.com/BarackObama/status/758025591618539520
2016-07-26 18:36:00,BarackObama,,583,2003,7798,Let's be clear: #Obamacare is working and helping millions of Americans.pic.twitter.com/OVZqdsjkOn,,,#Obamacare,758007980856004608,https://twitter.com/BarackObama/status/758007980856004608
2016-07-26 16:25:18,BarackObama,,281,1100,3372,97 percent of climate scientists agree—climate change is real and man-made. Stand up for bold action: http://ofa.bo/2a8V4rM #ActOnClimate,,,#ActOnClimate,757975090126426114,https://twitter.com/BarackObama/status/757975090126426114
2016-07-26 15:13:16,BarackObama,,419,2667,9293,"It's easy to be cynical, but there's no challenge we can't overcome. #ActOnClimatepic.twitter.com/OeUW6YqvLc",,,#ActOnClimatepic,757956961727950848,https://twitter.com/BarackObama/status/757956961727950848
2016-07-25 21:29:04,BarackObama,,418,1082,3690,Add your name if you think we need common-sense legislation to prevent gun violence. http://ofa.bo/2a6PwhE #DisarmHate,,,#DisarmHate,757689145745481728,https://twitter.com/BarackObama/status/757689145745481728
2016-07-25 20:33:48,BarackObama,,784,4615,13449,Actively ignoring this epidemic is unacceptable. Congress has to act. #DisarmHatepic.twitter.com/n46r7RDnQI,,,#DisarmHatepic,757675238809178112,https://twitter.com/BarackObama/status/757675238809178112
2016-07-25 18:02:26,BarackObama,,234,677,2669,Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy. http://ofa.bo/2a6q4IP,,,,757637147381731328,https://twitter.com/BarackObama/status/757637147381731328
2016-07-25 17:02:06,BarackObama,,417,3607,10887,Restoring the Supreme Court to full strength must remain above Senate leaders' petty politics. #DoYourJobpic.twitter.com/H5EWm5gQug,,,#DoYourJobpic,757621964311715840,https://twitter.com/BarackObama/status/757621964311715840
2016-07-25 15:55:36,BarackObama,,504,3299,9417,The federal minimum wage hasn't been raised since 2009. $7.25 isn't enough to make ends meet—we need to #RaiseTheWage.,,,#RaiseTheWage,757605228313096192,https://twitter.com/BarackObama/status/757605228313096192
2016-07-23 17:54:03,BarackObama,,673,1463,6289,"""Our economy is stronger today than it was before the crisis."" —President Obama http://ofa.bo/2a8qop4",,,,756910260955193345,https://twitter.com/BarackObama/status/756910260955193345
2016-07-23 16:08:53,BarackObama,,233,584,2619,"In the weekly address, @SenWarren joins President Obama to discuss economic progress and Wall Street reform. http://ofa.bo/2a8qop4",,@SenWarren,,756883795169521664,https://twitter.com/BarackObama/status/756883795169521664
2016-07-22 16:41:42,BarackObama,,475,950,3354,Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy: http://ofa.bo/2aek4uj,,,,756529665087451136,https://twitter.com/BarackObama/status/756529665087451136
2016-07-22 15:23:27,BarackObama,,352,3168,8981,A reminder for Senate leaders: Judge Garland has had strong bipartisan support in the past. #DoYourJobpic.twitter.com/dFjboU0TYX,,,#DoYourJobpic,756509973048287232,https://twitter.com/BarackObama/status/756509973048287232
2016-07-21 20:50:14,BarackObama,,180,583,2390,Ida is one of the millions of people getting new opportunities to go solar and save money. Find out more: http://ofa.bo/2a2SyBT,,,,756229824075603968,https://twitter.com/BarackObama/status/756229824075603968
2016-07-21 19:13:30,BarackObama,,503,2373,8453,Our economy is making real progress.pic.twitter.com/xBgqyYEoG0,,,,756205480326799361,https://twitter.com/BarackObama/status/756205480326799361
2016-07-21 17:55:47,BarackObama,,737,5149,12548,"By almost every economic measure, our economy is better off than it was eight years ago.pic.twitter.com/iWSkzgSIkG",,,,756185920663986180,https://twitter.com/BarackObama/status/756185920663986180
2016-07-21 15:59:21,BarackObama,,734,4307,15026,America’s businesses have created more than 14 million new private-sector jobs over 76 straight months.pic.twitter.com/e4a5X2bv0j,,,,756156617716928512,https://twitter.com/BarackObama/status/756156617716928512
2016-07-20 19:34:23,BarackObama,,418,1593,3805,"For three years in a row, heat records have been broken across the globe. We have to #ActOnClimate now. http://ofa.bo/29VhPcv",,,#ActOnClimate,755848347659874304,https://twitter.com/BarackObama/status/755848347659874304
2016-07-20 15:38:12,BarackObama,,264,978,2752,Make your voice heard: The Senate must fill the vacancy on the Supreme Court. http://ofa.bo/b6Ix #DoYourJob,,,#DoYourJob,755788909213208576,https://twitter.com/BarackObama/status/755788909213208576
2016-07-19 16:10:17,BarackObama,,709,7211,12268,Today marks 125 days since Judge Garland's nomination—the longest time in history from nomination to confirmation.pic.twitter.com/9qff6NdrmR,,,,755434595256901632,https://twitter.com/BarackObama/status/755434595256901632
2016-07-18 20:43:18,BarackObama,,339,1074,3116,Editorial boards across the country are calling on Senate leaders to fill the Supreme Court vacancy. Read more: http://ofa.bo/ugu,,,,755140916411666432,https://twitter.com/BarackObama/status/755140916411666432
2016-07-18 18:45:15,BarackObama,,370,1039,3963,The majority of Americans believe Judge Garland should get a fair hearing—add your name if you agree. http://ofa.bo/vj3 #DoYourJob,,,#DoYourJob,755111207279792128,https://twitter.com/BarackObama/status/755111207279792128
2016-07-18 16:42:29,BarackObama,,261,866,2447,Read President Obama's op-ed in the @WSJ on the need for Senate leaders to fill the #SCOTUS vacancy: http://ofa.bo/jAPj #DoYourJob,,@WSJ,#SCOTUS #DoYourJob,755080309905862657,https://twitter.com/BarackObama/status/755080309905862657
2016-07-17 21:03:38,BarackObama,,502,693,2491,Happening now: President Obama is delivering a statement on the shooting in Baton Rouge. http://ofa.bo/z0ir,,,,754783642933616640,https://twitter.com/BarackObama/status/754783642933616640
2016-07-15 18:58:35,BarackObama,,537,544,2739,Happening now: President Obama is delivering remarks at the Diplomatic Corps Reception. http://ofa.bo/jAPb,,,,754027396131491840,https://twitter.com/BarackObama/status/754027396131491840
2016-07-14 21:28:10,BarackObama,,579,774,3023,Tonight: President Obama joins a town hall discussion on communities and policing. Watch at 8 p.m. ET on @ABC: http://ofa.bo/b6IY,,@ABC,,753702652060442624,https://twitter.com/BarackObama/status/753702652060442624
2016-07-14 18:33:42,BarackObama,,329,446,1972,Stay in touch with the latest news—join the @OFA Truth Team: http://ofa.bo/b6IX pic.twitter.com/4JlimjSOUx,,@OFA,,753658746849505280,https://twitter.com/BarackObama/status/753658746849505280
2016-07-14 16:27:04,BarackObama,,232,551,2212,Check out @VP Biden on the Supreme Court vacancy and Senate Republicans’ continued obstruction. http://ofa.bo/iATs #DoYourJob,,@VP,#DoYourJob,753626880947818497,https://twitter.com/BarackObama/status/753626880947818497
2016-07-13 16:17:21,BarackObama,,537,1438,5306,Watch President Obama deliver remarks at the #DallasMemorial service yesterday. http://www.snappytv.com/tc/2352062,,,#DallasMemorial,753262046817325056,https://twitter.com/BarackObama/status/753262046817325056
2016-07-12 18:47:15,BarackObama,,575,778,3234,President Obama is delivering remarks at an interfaith memorial service for the fallen police officers in Dallas. http://ofa.bo/c6Bk,,,,752937383461433344,https://twitter.com/BarackObama/status/752937383461433344
2016-07-12 16:59:15,BarackObama,,266,647,2930,"At 1:40 p.m. ET, President Obama will be speaking at a memorial service for the fallen police officers in Dallas. http://ofa.bo/b6HH",,,,752910203213930496,https://twitter.com/BarackObama/status/752910203213930496
2016-07-04 16:01:21,BarackObama,,1291,5188,22280,Happy Fourth of July.pic.twitter.com/AQHiti7Yye,,,,749996528186646537,https://twitter.com/BarackObama/status/749996528186646537
2016-07-03 19:19:13,BarackObama,,1177,5766,20186,"""Just imagine the peace and justice that would be possible in our world if we all lived a little more like Elie Wiesel."" —President Obama",,,,749683934548619264,https://twitter.com/BarackObama/status/749683934548619264
2016-07-02 15:05:52,BarackObama,,416,638,2629,Watch President Obama share a #FourthOfJuly message in the weekly address. http://ofa.bo/gALg,,,#FourthOfJuly,749257791932657664,https://twitter.com/BarackObama/status/749257791932657664
2016-07-01 21:54:03,BarackObama,,495,1306,4355,Millions of Americans believe the Senate should hold a fair hearing for Judge Garland. Are you one of them? http://ofa.bo/hATh,,,,748998123737849856,https://twitter.com/BarackObama/status/748998123737849856
2016-07-01 20:54:04,BarackObama,,253,666,2250,"Nationwide, editorial boards agree that Senate leaders should get to work and hold a fair hearing for Judge Garland. http://ofa.bo/ydZ",,,,748983030149099520,https://twitter.com/BarackObama/status/748983030149099520
2016-07-01 19:17:36,BarackObama,,403,1322,5545,Chicago raising its minimum wage is another reminder: Congress needs to keep up and #RaiseTheWage for hard-working Americans nationwide.,,,#RaiseTheWage,748958754020790272,https://twitter.com/BarackObama/status/748958754020790272
2016-07-01 19:12:15,BarackObama,,294,1095,6193,Congrats to Chicago and all those who fought to #RaiseTheWage. Boosting paychecks for hard-working Americans is the right thing to do.,,,#RaiseTheWage,748957408878211072,https://twitter.com/BarackObama/status/748957408878211072
2016-07-01 17:18:21,BarackObama,,245,456,2051,Don't let the facts get drowned out. Join the OFA Truth Team today: http://ofa.bo/jAII pic.twitter.com/SN8HUXw2H4,,,,748928742106488833,https://twitter.com/BarackObama/status/748928742106488833
2016-07-01 15:55:52,BarackObama,,363,1126,3290,"Since #Obamacare passed, health care spending has been slowing—and the uninsured rate is down to an all-time low. http://ofa.bo/xbU",,,#Obamacare,748907986563792897,https://twitter.com/BarackObama/status/748907986563792897
2016-07-01 02:35:15,BarackObama,,391,1022,6493,Quick—you're running out of time to chip in before the fundraising deadline. http://ofa.bo/gALD pic.twitter.com/JM9WbRIBFZ,,,,748706505898266624,https://twitter.com/BarackObama/status/748706505898266624
2016-07-01 00:05:54,BarackObama,,391,1234,3486,"We can do more than thoughts, prayers, and moments of silence. Add your voice to call on Congress to #DisarmHate. http://ofa.bo/d674",,,#DisarmHate,748668917292347393,https://twitter.com/BarackObama/status/748668917292347393
2016-06-30 21:54:47,BarackObama,,337,1023,5625,Stretch it out and get ready—the fundraising deadline is tonight. http://ofa.bo/gAL8 pic.twitter.com/rwNuTtdgKA,,,,748635923672231937,https://twitter.com/BarackObama/status/748635923672231937
2016-06-30 19:29:00,BarackObama,,511,2460,8989,An overwhelming majority of Americans agree—Congress needs to act. #DisarmHatepic.twitter.com/JuVv8MrEaO,,,#DisarmHatepic,748599234652413952,https://twitter.com/BarackObama/status/748599234652413952
2016-06-30 17:49:56,BarackObama,,197,427,2596,Reach out and help build this movement—pitch in: http://ofa.bo/c65q pic.twitter.com/k6jketWz1r,,,,748574303252209664,https://twitter.com/BarackObama/status/748574303252209664
2016-06-30 15:34:34,BarackObama,,239,3909,11897,"After Monday's #SCOTUS ruling, more unconstitutional restrictions on women's reproductive rights are falling. http://ofa.bo/b6BL",,,#SCOTUS,748540238109118464,https://twitter.com/BarackObama/status/748540238109118464
2016-06-29 22:30:35,BarackObama,,520,822,2887,Add your name if you agree: Climate change is real and it's going to take global action to tackle it. http://ofa.bo/uav #ActOnClimate,,,#ActOnClimate,748282545674977281,https://twitter.com/BarackObama/status/748282545674977281
2016-06-29 21:17:14,BarackObama,,305,1315,5193,A new historic goal in the fight to #ActOnClimate.pic.twitter.com/sAu2fHdxAb,,,#ActOnClimate,748264084710133760,https://twitter.com/BarackObama/status/748264084710133760
2016-06-28 18:36:10,BarackObama,,593,901,2664,Speak up and demand that Congress act on gun violence prevention: http://ofa.bo/hASf #DisarmHate,,,#DisarmHate,747861162591608832,https://twitter.com/BarackObama/status/747861162591608832
2016-06-28 17:36:14,BarackObama,,802,5289,15811,Enough has been enough for a long time. Congress needs to vote on sensible gun legislation now. #DisarmHatepic.twitter.com/twRQQnTBvK,,,#DisarmHatepic,747846081241718785,https://twitter.com/BarackObama/status/747846081241718785
2016-06-28 16:35:12,BarackObama,MayorBowser,128,543,2088,"Congratulations to D.C., and thanks to Mayor Bowser and the D.C. Council for fighting to #RaiseTheWage.https://twitter.com/MayorBowser/status/747570324598824960 …",,,#RaiseTheWage,747830720387682304,https://twitter.com/BarackObama/status/747830720387682304
2016-06-28 15:35:34,BarackObama,,247,2985,9762,"""She outworked her rivals ... and became a role model to millions of Americans—including our two daughters."" —President Obama on Pat Summitt",,,,747815714447233024,https://twitter.com/BarackObama/status/747815714447233024
2016-06-27 21:04:29,BarackObama,,342,1122,5253,You don't need super powers to help push progress forward. Chip in today: http://ofa.bo/xaw pic.twitter.com/iHbjSMt3Ug,,,,747536098306326529,https://twitter.com/BarackObama/status/747536098306326529
2016-06-27 19:34:59,BarackObama,,438,3661,11321,Today's #SCOTUS ruling reaffirms that every woman has a right to make her own reproductive choices.pic.twitter.com/uvgc9MgX3e,,,#SCOTUS,747513577330769920,https://twitter.com/BarackObama/status/747513577330769920
2016-06-27 18:15:06,BarackObama,,290,771,2897,Say you'll keep fighting to protect a woman's right to make her own reproductive choices. http://ofa.bo/fAKS,,,,747493475210264576,https://twitter.com/BarackObama/status/747493475210264576
